"The known world of Game of Thrones has no overall or official name. Characters within the story simply refer to it as ""the world"". At the time of the series, the known world consists of three discovered continents: Westeros, Essos, and Sothoryos. There are also numerous islands and archipelagos, including the Stepstones, Summer Islands, and Ib.
",0
"A major feature of the world the narrative is set in is that it experiences long seasons of varying length, usually lasting at least a couple of years each. Historically, the seasons have been known to last up to a decade in extreme cases, though these only happen once every century or so. The length of the seasons is completely unpredictable and varies randomly. There is some very loose correlation that a long summer is often followed by a long winter, but this is more of a trend than a rule. Conversely, seasons may be unpredictably short: the Year of the False Spring was so-named because an entire spring season occurred during it which lasted only two months. The maesters of the Citadel keep a close eye on the length of the days in order to try to predict how long the current season will last, but this is an inexact science at best. The continent of Westeros extends much farther north than the continents of Essos and Sothoryos, and so is much more adversely affected by long winters. Meanwhile, Essos and Sothoryos are closer to the equatorial regions, which are typically warmer.
",0
"Even so, there are hints that the seasons may not always have been this way: characters still define ""a year"" as a twelve month period, not a full cycle of summer to winter. Months are the same as in real-life, roughly a thirty day period; the term ""moon-turn"" is commonly used for ""month"".
",0
"There is a suggestion that the long seasons are not naturally occuring, but may have a magical origin, stemming from a near-mythical event called the Long Night eight thousand years ago, when it is said that the White Walkers used the cover of a winter that lasted a generation and a night that lasted for years to invade Westeros. They were defeated in the War for the Dawn, thrown back into the furthest north and prevented from returning by the raising of the Wall, but the seasons never recovered. Maesters are highly skeptical of this story, dismissing it as folklore, despite the inarguable presence of the Wall.
",0
"The unpredictable and years-long seasons of the world Westeros is in are in some ways more akin to mini-Ice Ages and warming periods, such as happened in the real-life Earth, though never to this degree. The ""Medieval Warm Period"" was a period of rising average temperatures across the northern hemisphere from the years 950 to 1250, which was followed by the ""Little Ice Age"", an equally long period of falling average temperatures. The major difference is that these ""mini-Ice Ages"" occurred gradually over a period of two or three centuries on real-life Earth: Westeros, in contrast, can shift within a matter of years or months into a bitterly cold ""winter"" lasting a decade. There is still some variation in temperature across a normal ""calendar year"" in Westeros, so that what should be winter months in a normal 12 month year do tend to be slightly colder than the rest. Because the North is located at a higher latitude it experiences such variation to a greater degree, and is known to experience ""summer snows"" during years-long summer seasons (i.e. during what should be winter months in a normal 12 month seasonal cycle). Such ""summer snows"" in the North are mentioned by Pycelle in Season 1's ""Cripples, Bastards and Broken Things"".
",0
"At the time the TV series opens, the world has been experiencing a summer that has lasted for nine years, which is unusually long, and the maesters fear that a similarly long (or even longer) winter will follow. According to Tyrion Lannister, Westeros has experienced nine winters during his lifetime, the last ending about nine years before the beginning of the TV series. Tyrion states that the winter during which he was born was the longest of these, lasting three years. Thus, for the past thirty years or so, each full summer-winter cycle has lasted on average about 5–6 years.[1] Autumn arrives the following year (in Season 2), bringing the ten-year long summer to a close.[2]
",0
"The peoples of the world can survive years-long winters because they adapted to this climate pattern centuries ago. Lords set aside vast amounts of non-perishable food items for storage against the next winter. Some castles, like Winterfell of House Stark, have elaborate greenhouses which permit the growing of vegetables even in the harshest winters. In the North of Westeros, which is badly affected by cold winter weather, many notable strongholds are built in favorable areas, such as Winterfell which is built over hot springs, or the Dreadfort of House Bolton which is built on volcanic vents. Despite these precautions, famine and starvation is common during Northern winters, and is one of the reasons the North has a small population despite its vast size.
",0
"Another climate feature of their planet is that because it is bigger than real-life Earth it has much larger stretches of open water across its oceans, and combined with the fact that the warm summer seasons can last for years at a time, massive super-hurricanes are generated in the warmer southern waters of the Summer Sea during their summer years. These large storms sweep north, and usually tend to slam into the Stormlands and Shipbreaker Bay (it's why these locations have such names in the first place). While the winds and rains can be dangerous, the water the storms dump when they make landfall has also turned the southern portions of the Stormlands around Cape Wrath into a lush temperate rainforest.  The storms pass over the Stepstones to reach the Stormlands, the island chain between Westeros and Essos at the southern end of the Narrow Sea, before curving west to hit the Stormlands. If they went a little farther to the west, however, the storms would make landfall in Dorne, and dump all of their rains there - but because they don't, Dorne remains a parched desert land.  On rare occasions one of these super-hurricanes will sweep even farther north, past Massey's Hook and into Blackwater Bay, where it will ravage islands like Dragonstone.  Daenerys Targaryen earned the nickname ""Daenerys Stormborn"", because she was born on Dragonstone while one of these super-hurricanes was making landfall on the island.
",0
"As stated in the World of Ice and Fire sourcebook (2014), the Order of Maesters in Westeros, and other learned men across the world, have studied astronomy for centuries, and by observing the movements of stars across the night sky, have determined with relative certainty that their world is a round globe. Isolated tribes or simple farm peasants in Westeros who have no education, of course, might still colloquially believe that the world is flat, but they are mistaken.  Apparently, their better knowledge of astronomy is one of the reasons they consider one twelve month period to be ""a year"": this is how long it takes for the movement of the stars to reset (as their planet moves around its sun - though it hasn't been stated if they understand that it isn't the other way around, with the sun orbiting around the world).  
",0
"The maesters also understand that theoretically, a ship should be able to circumnavigate the globe, by continuing to sail west from Westeros until they come around to Yi Ti on the other side, then continue going west until they return to Westeros. They also understand that a ship could sail north over the pole and reach Yi Ti on the other side—provided that there is no landmass or arctic ice in the way. However, as of yet no ship has ever successfully circumnavigated the globe. Ships that have sailed west of Westeros and returned report finding only a vast ocean, and other ships simply never returned. Even the far south of Sothoryos and eastern end of Essos are unknown to men in Westeros. There have been some attempts to navigate north over the pole, but all have ended in failure due to dangerous ice and other unknown dangers.
",0
"Westeros and the other lands in the known world are apparently located in their planet's northern hemisphere: the climate gets colder to the north extending into polar regions, and warmer progressing south towards the equator (it would be the opposite if in the southern hemisphere). Martin has said that Essos isn't quite as badly affected by the years-long winter seasons because it is closer to the equator, but he has never identified exactly where the equator is — or even if it is known. That is, it is unconfirmed if the equatorial line runs through Sothoryos and the Summer Isles, or, if the equatorial line is even farther away to the south, and is unknown even to explorers from the Summer Islands. Sothoryos has not been fully explored, but a handful of travelers' reports indicate that it is at least as long north to south as Essos is long west to east.
",0
"Nonetheless, while their globe is bigger than real-life Earth, it is not so utterly vast that that everything from the Wall to the Summer Islands is in the same climate zone: there is noticeable variation from polar regions to tropical regions. For all we know, however, regions like the Summer Islands which we would consider to have ""tropical"" climates are actually located in their world's ""sub-tropics"", and the ""tropics"" around their equator are so hot that they are truly uninhabitable to humans. Another hint about their world's size is that constellations in the night sky are noticeably different between the Wall and southern latitudes such as Dorne and the Summer Islands, meaning that the curvature of the globe is noticeable across such a distance (if their world were 100 times the size of Earth, the angle of curvature would be so low that they wouldn't be able to see different constellations between these latitudes).
",0
